<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
ОФЗ 26240;1;20250103;120100;59.533;59.533;59.444;59.531;202;0
ОФЗ 26240;1;20250103;120200;59.428;59.527;59.425;59.425;156;0
ОФЗ 26240;1;20250103;120300;59.531;59.531;59.531;59.531;1;0
ОФЗ 26240;1;20250103;120400;59.527;59.527;59.527;59.527;18;0
ОФЗ 26240;1;20250103;120500;59.529;59.529;59.4;59.4;2037;0
ОФЗ 26240;1;20250103;120600;59.4;59.4;59.357;59.399;49;0
ОФЗ 26240;1;20250103;120700;59.358;59.399;59.356;59.399;4;0
ОФЗ 26240;1;20250103;120800;59.399;59.4;59.399;59.4;13;0
ОФЗ 26240;1;20250103;120900;59.4;59.489;59.4;59.489;25;0
ОФЗ 26240;1;20250103;121000;59.367;59.439;59.367;59.439;6;0
ОФЗ 26240;1;20250103;121100;59.439;59.439;59.439;59.439;17;0
ОФЗ 26240;1;20250103;121200;59.435;59.436;59.367;59.367;237;0
ОФЗ 26240;1;20250103;121300;59.433;59.523;59.433;59.523;908;0
ОФЗ 26240;1;20250103;121400;59.44;59.523;59.44;59.523;262;0
ОФЗ 26240;1;20250103;121500;59.521;59.523;59.2;59.2;2614;0
ОФЗ 26240;1;20250103;121600;59.199;59.199;59.196;59.196;5;0
ОФЗ 26240;1;20250103;121700;59.171;59.171;59.17;59.17;1005;0
ОФЗ 26240;1;20250103;122000;59.177;59.195;59.176;59.179;410;0
ОФЗ 26240;1;20250103;122100;59.199;59.199;59.179;59.194;3;0
ОФЗ 26240;1;20250103;122200;59.192;59.192;59.192;59.192;1;0
ОФЗ 26240;1;20250103;122300;59.192;59.192;59.192;59.192;4;0
ОФЗ 26240;1;20250103;122400;59.189;59.189;59.186;59.186;17;0
ОФЗ 26240;1;20250103;122700;59.187;59.187;59.187;59.187;4;0
ОФЗ 26240;1;20250103;122800;59.184;59.186;59.184;59.186;21;0
ОФЗ 26240;1;20250103;122900;59.185;59.185;59.18;59.18;60;0
ОФЗ 26240;1;20250103;123000;59.18;59.18;59.18;59.18;10;0
ОФЗ 26240;1;20250103;123100;59.178;59.179;59.178;59.179;16;0
ОФЗ 26240;1;20250103;123200;59.18;59.18;59.18;59.18;1;0
ОФЗ 26240;1;20250103;123300;59.179;59.2;59.179;59.183;3039;0
ОФЗ 26240;1;20250103;123400;59.18;59.18;59.18;59.18;10;0
ОФЗ 26240;1;20250103;123500;59.179;59.179;59.174;59.174;23;0
ОФЗ 26240;1;20250103;123600;59.197;59.197;59.197;59.197;2;0
ОФЗ 26240;1;20250103;123700;59.189;59.189;59.189;59.189;17;0
ОФЗ 26240;1;20250103;123800;59.187;59.188;59.187;59.188;35;0
ОФЗ 26240;1;20250103;123900;59.174;59.184;59.086;59.184;86;0
ОФЗ 26240;1;20250103;124000;59.102;59.102;59.102;59.102;18;0
ОФЗ 26240;1;20250103;124100;59.103;59.103;59.103;59.103;9;0
ОФЗ 26240;1;20250103;124200;59.104;59.104;59.001;59.011;251;0
ОФЗ 26240;1;20250103;124300;59.011;59.156;59;59.152;1038;0
ОФЗ 26240;1;20250103;124400;59.144;59.144;58.901;58.901;580;0
ОФЗ 26240;1;20250103;124500;59.114;59.114;58.99;59;330;0
ОФЗ 26240;1;20250103;124600;58.99;59.092;58.99;58.99;47;0
ОФЗ 26240;1;20250103;124700;58.989;59.2;58.989;59.2;3008;0
ОФЗ 26240;1;20250103;124800;58.928;59.18;58.927;59.18;1941;0
ОФЗ 26240;1;20250103;124900;58.928;59.176;58.928;59.152;85;0
ОФЗ 26240;1;20250103;125000;59;59.137;59;59;16;0
ОФЗ 26240;1;20250103;125100;59;59;59;59;4;0
ОФЗ 26240;1;20250103;125200;59;59;59;59;5;0
ОФЗ 26240;1;20250103;125300;59;59;59;59;2;0
ОФЗ 26240;1;20250103;125400;59;59;59;59;1;0
ОФЗ 26240;1;20250103;125500;58.998;58.999;58.953;58.954;15;0
ОФЗ 26240;1;20250103;125600;58.955;58.955;58.952;58.952;129;0
ОФЗ 26240;1;20250103;125700;58.955;59.109;58.955;59.109;25;0
ОФЗ 26240;1;20250103;125800;58.956;59.109;58.956;58.959;2379;0
ОФЗ 26240;1;20250103;125900;59.074;59.198;59.073;59.196;318;0
ОФЗ 26240;1;20250103;130000;59.196;59.196;59.194;59.194;20;0
ОФЗ 26240;1;20250103;130100;59.192;59.192;59.192;59.192;58;0
ОФЗ 26240;1;20250103;130200;59.19;59.19;59.19;59.19;2;0
ОФЗ 26240;1;20250103;130300;59.186;59.2;59.091;59.196;269;0
ОФЗ 26240;1;20250103;130400;59.196;59.196;59.196;59.196;1;0
ОФЗ 26240;1;20250103;130500;59.196;59.196;59.196;59.196;7;0
ОФЗ 26240;1;20250103;130600;59.196;59.196;59.196;59.196;3;0
ОФЗ 26240;1;20250103;130700;59.196;59.196;59.196;59.196;33;0
ОФЗ 26240;1;20250103;130800;59.193;59.193;59.193;59.193;4;0
ОФЗ 26240;1;20250103;130900;59.193;59.194;59.193;59.194;43;0
ОФЗ 26240;1;20250103;131000;59.093;59.195;59.093;59.195;4;0
ОФЗ 26240;1;20250103;131100;59.195;59.195;59.195;59.195;1;0
ОФЗ 26240;1;20250103;131200;59.194;59.194;59.194;59.194;1;0
ОФЗ 26240;1;20250103;131300;59.195;59.195;59.055;59.055;43;0
ОФЗ 26240;1;20250103;131400;59.193;59.194;59.193;59.194;4;0
ОФЗ 26240;1;20250103;131500;59.094;59.19;59.003;59.19;170;0
ОФЗ 26240;1;20250103;131600;59.012;59.012;59.012;59.012;1;0
ОФЗ 26240;1;20250103;131800;59.015;59.19;59.015;59.19;4;0
ОФЗ 26240;1;20250103;131900;59.065;59.189;58.953;58.953;14;0
ОФЗ 26240;1;20250103;132000;59.19;59.195;59.186;59.195;188;0
ОФЗ 26240;1;20250103;132200;59.168;59.169;59.168;59.169;2;0
ОФЗ 26240;1;20250103;132300;59.171;59.194;59.169;59.194;9;0
ОФЗ 26240;1;20250103;132400;59.194;59.195;59.194;59.195;500;0
ОФЗ 26240;1;20250103;132500;59.195;59.196;59.195;59.196;802;0
ОФЗ 26240;1;20250103;132600;59.196;59.2;59.169;59.169;152;0
ОФЗ 26240;1;20250103;132700;59.2;59.2;59.2;59.2;6;0
ОФЗ 26240;1;20250103;132800;59.171;59.2;59.171;59.2;6;0
ОФЗ 26240;1;20250103;132900;59.2;59.2;59.2;59.2;3010;0
ОФЗ 26240;1;20250103;133000;59.199;59.2;59.046;59.199;25;0
ОФЗ 26240;1;20250103;133200;59.2;59.2;59.2;59.2;3;0
ОФЗ 26240;1;20250103;133300;59.2;59.2;58.996;58.996;56;0
ОФЗ 26240;1;20250103;133400;59.2;59.2;59.2;59.2;2;0
ОФЗ 26240;1;20250103;133500;59.199;59.199;59.199;59.199;4;0
ОФЗ 26240;1;20250103;133600;59.199;59.199;59.199;59.199;1;0
ОФЗ 26240;1;20250103;133700;59.199;59.199;59.199;59.199;2;0
ОФЗ 26240;1;20250103;133900;59.199;59.199;59.199;59.199;16;0
ОФЗ 26240;1;20250103;134000;59.101;59.101;59.101;59.101;2;0
ОФЗ 26240;1;20250103;134100;59.199;59.2;59.199;59.199;43;0
ОФЗ 26240;1;20250103;134300;59.199;59.199;59.199;59.199;1;0
ОФЗ 26240;1;20250103;134400;59.2;59.2;59.2;59.2;1;0
ОФЗ 26240;1;20250103;134500;59.2;59.2;59.2;59.2;20;0
ОФЗ 26240;1;20250103;134600;59.2;59.2;59.1;59.1;5;0
ОФЗ 26240;1;20250103;134800;59.101;59.198;59.101;59.198;23;0
ОФЗ 26240;1;20250103;135100;59.198;59.198;59.198;59.198;1;0
ОФЗ 26240;1;20250103;135300;59.198;59.198;59.101;59.101;3;0
ОФЗ 26240;1;20250103;135400;59.195;59.195;59.195;59.195;6;0
ОФЗ 26240;1;20250103;135500;59.101;59.196;59.101;59.101;3;0
ОФЗ 26240;1;20250103;135600;59.195;59.195;59.195;59.195;7;0
ОФЗ 26240;1;20250103;135700;59.197;59.197;59.197;59.197;4;0
ОФЗ 26240;1;20250103;135800;59.197;59.197;59.197;59.197;1;0
ОФЗ 26240;1;20250103;135900;59.195;59.195;59.059;59.059;24;0
ОФЗ 26240;1;20250103;140100;59.196;59.196;59.196;59.196;1;0
ОФЗ 26240;1;20250103;140200;59.078;59.078;59.078;59.078;10;0
ОФЗ 26240;1;20250103;140300;59.189;59.189;59.189;59.189;4;0
ОФЗ 26240;1;20250103;140600;59.088;59.088;59.088;59.088;5;0
ОФЗ 26240;1;20250103;140700;59.187;59.187;59.187;59.187;12;0
ОФЗ 26240;1;20250103;140800;59.187;59.197;59.187;59.197;11;0
ОФЗ 26240;1;20250103;140900;59.197;59.197;59.197;59.197;3;0
ОФЗ 26240;1;20250103;141000;59.197;59.399;59.197;59.399;69;0
ОФЗ 26240;1;20250103;141100;59.398;59.398;59.397;59.398;46;0
ОФЗ 26240;1;20250103;141200;59.403;59.457;59.403;59.457;2;0
ОФЗ 26240;1;20250103;141300;59.462;59.462;59.462;59.462;2;0
ОФЗ 26240;1;20250103;141400;59.462;59.462;59.314;59.461;3;0
ОФЗ 26240;1;20250103;141500;59.463;59.47;59.463;59.47;5;0
ОФЗ 26240;1;20250103;141600;59.47;59.5;59.47;59.499;14;0
ОФЗ 26240;1;20250103;141700;59.499;59.499;59.499;59.499;1;0
ОФЗ 26240;1;20250103;141800;59.499;59.499;59.228;59.228;2500;0
ОФЗ 26240;1;20250103;141900;59.398;59.398;59.188;59.189;4;0
ОФЗ 26240;1;20250103;142000;59.188;59.189;59.145;59.147;187;0
ОФЗ 26240;1;20250103;142100;59.301;59.301;59.157;59.157;6;0
ОФЗ 26240;1;20250103;142200;59.29;59.29;59.285;59.285;23;0
ОФЗ 26240;1;20250103;142300;59.285;59.337;59.285;59.337;29;0
ОФЗ 26240;1;20250103;142400;59.323;59.323;59.191;59.312;17;0
ОФЗ 26240;1;20250103;142600;59.303;59.303;59.301;59.301;7;0
ОФЗ 26240;1;20250103;142700;59.3;59.3;59.3;59.3;2;0
ОФЗ 26240;1;20250103;142800;59.296;59.296;59.296;59.296;1;0
ОФЗ 26240;1;20250103;142900;59.389;59.389;59.389;59.389;1;0
ОФЗ 26240;1;20250103;143000;59.332;59.332;59.332;59.332;1;0
ОФЗ 26240;1;20250103;143100;59.18;59.18;59.18;59.18;1;0
ОФЗ 26240;1;20250103;143200;59.306;59.306;59.191;59.191;30;0
ОФЗ 26240;1;20250103;143300;59.29;59.29;59.168;59.168;2;0
ОФЗ 26240;1;20250103;143400;59.289;59.289;59.289;59.289;1;0
ОФЗ 26240;1;20250103;143500;59.286;59.286;59.286;59.286;30;0
ОФЗ 26240;1;20250103;143700;59.286;59.286;59.286;59.286;1;0
ОФЗ 26240;1;20250103;143800;59.328;59.328;59.325;59.325;41;0
ОФЗ 26240;1;20250103;144100;59.326;59.326;59.326;59.326;5;0
ОФЗ 26240;1;20250103;144200;59.326;59.326;59.324;59.324;29;0
ОФЗ 26240;1;20250103;144400;59.29;59.29;59.29;59.29;1;0
ОФЗ 26240;1;20250103;144600;59.315;59.315;59.315;59.315;11;0
ОФЗ 26240;1;20250103;144700;59.307;59.307;59.307;59.307;60;0
ОФЗ 26240;1;20250103;145000;59.306;59.312;59.306;59.312;138;0
ОФЗ 26240;1;20250103;145100;59.315;59.315;59.315;59.315;2;0
ОФЗ 26240;1;20250103;145200;59.312;59.312;59.312;59.312;5;0
ОФЗ 26240;1;20250103;145400;59.313;59.313;59.177;59.177;75;0
ОФЗ 26240;1;20250103;145600;59.208;59.208;59.208;59.208;1;0
ОФЗ 26240;1;20250103;145700;59.3;59.3;59.294;59.294;318;0
ОФЗ 26240;1;20250103;145900;59.292;59.292;59.144;59.274;3516;0
ОФЗ 26240;1;20250103;150000;59.251;59.251;59.251;59.251;10;0
ОФЗ 26240;1;20250103;150200;59.227;59.227;59.071;59.071;20;0
ОФЗ 26240;1;20250103;150300;59.201;59.201;59.201;59.201;10;0
ОФЗ 26240;1;20250103;150400;59.176;59.176;59.171;59.171;18;0
ОФЗ 26240;1;20250103;150700;59.16;59.16;59.16;59.16;1;0
ОФЗ 26240;1;20250103;150800;59.156;59.156;59.153;59.153;8;0
ОФЗ 26240;1;20250103;150900;59.152;59.152;59.152;59.152;3;0
ОФЗ 26240;1;20250103;151100;59.163;59.163;59.163;59.163;5;0
ОФЗ 26240;1;20250103;151400;59.153;59.199;59.153;59.199;252;0
ОФЗ 26240;1;20250103;151500;59.199;59.274;59.199;59.274;101;0
ОФЗ 26240;1;20250103;151700;59.2;59.2;59.2;59.2;17;0
ОФЗ 26240;1;20250103;151800;59.27;59.27;59.266;59.266;18;0
ОФЗ 26240;1;20250103;151900;59.271;59.271;59.271;59.271;41;0
ОФЗ 26240;1;20250103;152100;59.2;59.2;59.2;59.2;3;0
ОФЗ 26240;1;20250103;152200;59.275;59.275;59.275;59.275;5;0
ОФЗ 26240;1;20250103;152400;59.27;59.27;59.174;59.174;2;0
ОФЗ 26240;1;20250103;152600;59.274;59.274;59.274;59.274;15;0
ОФЗ 26240;1;20250103;152800;59.265;59.265;59.056;59.056;3393;0
ОФЗ 26240;1;20250103;152900;59.269;59.269;59.255;59.255;13;0
ОФЗ 26240;1;20250103;153000;59.247;59.247;59.247;59.247;1;0
ОФЗ 26240;1;20250103;153100;59.235;59.235;59.235;59.235;15;0
ОФЗ 26240;1;20250103;153600;59.221;59.221;59.087;59.087;6;0
ОФЗ 26240;1;20250103;153700;59.209;59.209;59.201;59.201;3;0
ОФЗ 26240;1;20250103;153800;59.21;59.223;59.21;59.218;3;0
ОФЗ 26240;1;20250103;153900;59.125;59.125;59.125;59.125;50;0
ОФЗ 26240;1;20250103;154000;59.218;59.218;59.218;59.218;1;0
ОФЗ 26240;1;20250103;154200;59.209;59.216;59.209;59.216;20;0
ОФЗ 26240;1;20250103;154300;59.215;59.215;59.104;59.104;65;0
ОФЗ 26240;1;20250103;154400;59.215;59.215;59.215;59.215;14;0
ОФЗ 26240;1;20250103;154500;59.213;59.214;59.213;59.214;2;0
ОФЗ 26240;1;20250103;154600;59.133;59.255;59.133;59.254;10;0
ОФЗ 26240;1;20250103;154700;59.255;59.255;59.255;59.255;6;0
ОФЗ 26240;1;20250103;155100;59.275;59.284;59.275;59.284;3;0
ОФЗ 26240;1;20250103;155300;59.25;59.311;59.25;59.311;97;0
ОФЗ 26240;1;20250103;155400;59.309;59.309;59.309;59.309;1;0
ОФЗ 26240;1;20250103;155500;59.309;59.34;59.309;59.34;295;0
ОФЗ 26240;1;20250103;155600;59.256;59.256;59.254;59.254;3;0
ОФЗ 26240;1;20250103;155700;59.338;59.338;59.337;59.337;3;0
ОФЗ 26240;1;20250103;155900;59.337;59.337;59.337;59.337;1;0
ОФЗ 26240;1;20250103;160000;59.339;59.34;59.339;59.34;480;0
ОФЗ 26240;1;20250103;160100;59.329;59.329;59.329;59.329;5;0
ОФЗ 26240;1;20250103;160200;59.285;59.285;59.285;59.285;1;0
ОФЗ 26240;1;20250103;160400;59.288;59.288;59.288;59.288;1;0
ОФЗ 26240;1;20250103;160500;59.339;59.339;59.339;59.339;4;0
ОФЗ 26240;1;20250103;160700;59.34;59.34;59.34;59.34;1;0
ОФЗ 26240;1;20250103;160800;59.286;59.336;59.286;59.336;17;0
ОФЗ 26240;1;20250103;161100;59.33;59.33;59.328;59.328;3;0
ОФЗ 26240;1;20250103;161200;59.329;59.329;59.329;59.329;2;0
ОФЗ 26240;1;20250103;161300;59.31;59.31;59.04;59.04;3500;0
ОФЗ 26240;1;20250103;161400;59.054;59.054;59.053;59.053;150;0
ОФЗ 26240;1;20250103;161500;59.218;59.218;59.064;59.066;1141;0
ОФЗ 26240;1;20250103;161600;59.213;59.213;59.177;59.177;44;0
ОФЗ 26240;1;20250103;161700;59.175;59.175;59.175;59.175;5;0
ОФЗ 26240;1;20250103;161900;59.174;59.174;59.174;59.174;6;0
ОФЗ 26240;1;20250103;162000;59.174;59.174;59.174;59.174;3;0
ОФЗ 26240;1;20250103;162300;59.103;59.169;59.09;59.169;5;0
ОФЗ 26240;1;20250103;162400;59.204;59.204;59.204;59.204;1;0
ОФЗ 26240;1;20250103;162900;59.192;59.192;59.192;59.192;10;0
ОФЗ 26240;1;20250103;163000;59.187;59.187;59.187;59.187;1;0
ОФЗ 26240;1;20250103;163200;59.182;59.182;59.182;59.182;1;0
ОФЗ 26240;1;20250103;163300;59.122;59.122;59.04;59.04;4474;0
ОФЗ 26240;1;20250103;163400;59.041;59.041;59.041;59.041;1;0
ОФЗ 26240;1;20250103;163600;59.042;59.137;59.042;59.137;18;0
ОФЗ 26240;1;20250103;163700;59.043;59.043;59;59;90;0
ОФЗ 26240;1;20250103;163900;59.111;59.111;59.11;59.11;4;0
ОФЗ 26240;1;20250103;164000;59.101;59.101;59.101;59.101;1;0
ОФЗ 26240;1;20250103;164100;59.001;59.164;58.97;58.991;59;0
ОФЗ 26240;1;20250103;164200;59.138;59.138;59.128;59.128;2;0
ОФЗ 26240;1;20250103;164300;59.12;59.12;59.102;59.102;4;0
ОФЗ 26240;1;20250103;164500;59.07;59.07;59.07;59.07;2;0
ОФЗ 26240;1;20250103;164600;59.074;59.074;59.074;59.074;95;0
ОФЗ 26240;1;20250103;164700;59.07;59.07;59.067;59.067;81;0
ОФЗ 26240;1;20250103;164800;58.991;58.991;58.904;58.904;95;0
ОФЗ 26240;1;20250103;164900;59.062;59.062;59.057;59.057;13;0
ОФЗ 26240;1;20250103;165100;59.053;59.053;59.053;59.053;2;0
ОФЗ 26240;1;20250103;165200;59.053;59.053;59.053;59.053;11;0
ОФЗ 26240;1;20250103;165300;59.053;59.097;59.053;59.097;4;0
ОФЗ 26240;1;20250103;165400;59.097;59.097;59.097;59.097;6;0
ОФЗ 26240;1;20250103;165600;59.086;59.086;59.086;59.086;1;0
ОФЗ 26240;1;20250103;165700;59.055;59.055;59.055;59.055;4;0
ОФЗ 26240;1;20250103;165800;59.055;59.055;59.055;59.055;1;0
ОФЗ 26240;1;20250103;165900;59.044;59.044;58.965;58.965;47;0
ОФЗ 26240;1;20250103;170000;59.041;59.041;59.041;59.041;1;0
ОФЗ 26240;1;20250103;170100;58.951;59.029;58.951;59.028;49;0
ОФЗ 26240;1;20250103;170200;58.951;59.014;58.951;58.951;17;0
ОФЗ 26240;1;20250103;170300;59.011;59.011;58.903;58.903;22;0
ОФЗ 26240;1;20250103;170400;58.948;58.948;58.909;58.909;7;0
ОФЗ 26240;1;20250103;170500;58.903;58.903;58.903;58.903;1;0
ОФЗ 26240;1;20250103;170600;58.904;58.904;58.904;58.904;4;0
ОФЗ 26240;1;20250103;170700;58.903;58.903;58.683;58.885;271;0
ОФЗ 26240;1;20250103;170800;58.889;58.92;58.889;58.92;2;0
ОФЗ 26240;1;20250103;170900;58.885;58.885;58.66;58.66;17;0
ОФЗ 26240;1;20250103;171100;58.856;58.884;58.854;58.884;251;0
ОФЗ 26240;1;20250103;171200;58.883;58.883;58.88;58.883;17;0
ОФЗ 26240;1;20250103;171300;58.771;58.771;58.73;58.73;204;0
ОФЗ 26240;1;20250103;171600;58.85;58.85;58.839;58.839;27;0
ОФЗ 26240;1;20250103;171700;58.834;58.834;58.834;58.834;2;0
ОФЗ 26240;1;20250103;171900;58.82;58.82;58.82;58.82;2;0
ОФЗ 26240;1;20250103;172000;58.826;58.826;58.734;58.734;3;0
ОФЗ 26240;1;20250103;172200;58.82;58.82;58.82;58.82;16;0
ОФЗ 26240;1;20250103;172300;58.82;58.82;58.82;58.82;1;0
ОФЗ 26240;1;20250103;172400;58.818;58.818;58.818;58.818;13;0
ОФЗ 26240;1;20250103;172500;58.816;58.817;58.816;58.817;17;0
ОФЗ 26240;1;20250103;172600;58.817;58.818;58.74;58.74;13;0
ОФЗ 26240;1;20250103;172700;58.814;58.814;58.814;58.814;10;0
ОФЗ 26240;1;20250103;172800;58.814;58.814;58.813;58.813;3;0
ОФЗ 26240;1;20250103;173100;58.9;58.907;58.801;58.907;35;0
ОФЗ 26240;1;20250103;173200;58.812;58.812;58.7;58.7;287;0
ОФЗ 26240;1;20250103;173400;58.749;58.749;58.703;58.703;34;0
ОФЗ 26240;1;20250103;173800;58.8;58.8;58.8;58.8;4;0
ОФЗ 26240;1;20250103;173900;58.8;58.888;58.8;58.888;201;0
ОФЗ 26240;1;20250103;174000;58.883;58.884;58.883;58.884;5;0
ОФЗ 26240;1;20250103;174100;58.88;58.88;58.88;58.88;1;0
ОФЗ 26240;1;20250103;174200;58.881;58.881;58.881;58.881;1;0
ОФЗ 26240;1;20250103;174400;58.878;58.879;58.878;58.879;5;0
ОФЗ 26240;1;20250103;174600;58.879;59.108;58.879;59.108;300;0
ОФЗ 26240;1;20250103;174700;59.047;59.047;59.047;59.047;1;0
ОФЗ 26240;1;20250103;174900;59.043;59.043;59.043;59.043;1;0
ОФЗ 26240;1;20250103;175000;59.049;59.107;59.049;59.107;77;0
ОФЗ 26240;1;20250103;175200;59.109;59.183;59.109;59.183;20;0
ОФЗ 26240;1;20250103;175300;59.122;59.122;59.122;59.122;1;0
ОФЗ 26240;1;20250103;175500;59.11;59.11;59.11;59.11;1;0
ОФЗ 26240;1;20250103;175600;59.175;59.187;59.175;59.187;88;0
ОФЗ 26240;1;20250103;175700;59.187;59.323;59.187;59.323;11;0
ОФЗ 26240;1;20250103;175800;59.19;59.19;59.189;59.189;7;0
ОФЗ 26240;1;20250103;175900;59.329;59.329;59.324;59.324;13;0
ОФЗ 26240;1;20250103;180100;59.322;59.323;59.322;59.323;2;0
ОФЗ 26240;1;20250103;180200;59.321;59.321;59.321;59.321;3;0
ОФЗ 26240;1;20250103;180300;59.327;59.33;59.321;59.321;52;0
ОФЗ 26240;1;20250103;180400;59.321;59.328;59.04;59.04;3510;0
ОФЗ 26240;1;20250103;180700;59.228;59.228;59.228;59.228;1;0
ОФЗ 26240;1;20250103;181100;59.191;59.191;59.191;59.191;1;0
ОФЗ 26240;1;20250103;181200;59.185;59.185;59.181;59.181;12;0
ОФЗ 26240;1;20250103;181400;59.16;59.16;59.16;59.16;1;0
ОФЗ 26240;1;20250103;181500;59.161;59.161;59.157;59.157;4;0
ОФЗ 26240;1;20250103;181700;59.137;59.137;59.112;59.135;43;0
ОФЗ 26240;1;20250103;181800;59.129;59.129;59.129;59.129;1;0
ОФЗ 26240;1;20250103;181900;59.112;59.112;59.112;59.112;2;0
ОФЗ 26240;1;20250103;182100;59.103;59.103;59.094;59.094;11;0
ОФЗ 26240;1;20250103;182200;59.091;59.091;59.088;59.088;11;0
ОФЗ 26240;1;20250103;182300;59.084;59.084;59.082;59.082;7;0
ОФЗ 26240;1;20250103;182700;59.084;59.199;59.084;59.199;4;0
ОФЗ 26240;1;20250103;182900;59.182;59.182;59.177;59.177;2;0
ОФЗ 26240;1;20250103;183100;59.083;59.171;59.041;59.171;13;0
ОФЗ 26240;1;20250103;183200;59.157;59.157;59.157;59.157;16;0
ОФЗ 26240;1;20250103;183300;59.148;59.148;59.148;59.148;8;0
ОФЗ 26240;1;20250103;183400;59.145;59.145;59.141;59.141;13;0
ОФЗ 26240;1;20250103;183500;59.138;59.138;59.138;59.138;1;0
ОФЗ 26240;1;20250103;183600;59.128;59.128;59.128;59.128;1;0
ОФЗ 26240;1;20250103;183700;59.04;59.123;58.915;59.123;15;0
ОФЗ 26240;1;20250103;183900;59.081;59.081;59.081;59.081;5;0
ОФЗ 26240;1;20250103;184800;59.005;59.005;59.005;59.005;1;0
ОФЗ 26240;1;20250103;184900;59.005;59.005;59.005;59.005;1;0
ОФЗ 26240;1;20250103;190500;59.081;59.188;59.081;59.188;11;0
ОФЗ 26240;1;20250103;190600;59.183;59.183;59.183;59.183;1;0
ОФЗ 26240;1;20250103;190800;59.123;59.123;59.098;59.099;24;0
ОФЗ 26240;1;20250103;191000;59.096;59.096;59.096;59.096;1;0
ОФЗ 26240;1;20250103;191100;59.196;59.196;59.196;59.196;1;0
ОФЗ 26240;1;20250103;191200;59.193;59.193;59.193;59.193;1;0
ОФЗ 26240;1;20250103;191700;59.185;59.188;59.185;59.188;30;0
ОФЗ 26240;1;20250103;192800;59.183;59.275;59.183;59.275;100;0
ОФЗ 26240;1;20250103;192900;59.274;59.274;59.222;59.223;5;0
ОФЗ 26240;1;20250103;193000;59.22;59.22;59.22;59.22;1;0
ОФЗ 26240;1;20250103;193100;59.215;59.216;59.215;59.216;7;0
ОФЗ 26240;1;20250103;193400;59.217;59.217;59.217;59.217;1;0
ОФЗ 26240;1;20250103;193600;59.217;59.217;59.217;59.217;1;0
ОФЗ 26240;1;20250103;193700;59.224;59.224;59.224;59.224;1;0
ОФЗ 26240;1;20250103;193800;59.224;59.224;59.224;59.224;18;0
ОФЗ 26240;1;20250103;194400;59.223;59.332;59.223;59.332;10;0
ОФЗ 26240;1;20250103;194600;59.299;59.3;59.299;59.3;10;0
ОФЗ 26240;1;20250103;194800;59.299;59.299;58.946;58.946;4277;0
ОФЗ 26240;1;20250103;195000;59.05;59.05;59.05;59.05;1;0
ОФЗ 26240;1;20250103;195400;59.047;59.047;59.047;59.047;1;0
ОФЗ 26240;1;20250103;200500;58.999;58.999;58.999;58.999;1;0
ОФЗ 26240;1;20250103;200900;59;59;59;59;6;0
ОФЗ 26240;1;20250103;201200;59;59.062;59;59.062;44;0
ОФЗ 26240;1;20250103;201300;59.058;59.058;59.058;59.058;9;0
ОФЗ 26240;1;20250103;201500;59.037;59.038;59.037;59.037;6;0
ОФЗ 26240;1;20250103;201800;59.025;59.025;59.023;59.024;10;0
ОФЗ 26240;1;20250103;201900;59.011;59.012;59.011;59.012;7;0
ОФЗ 26240;1;20250103;202200;59.004;59.004;59.004;59.004;2;0
ОФЗ 26240;1;20250103;202300;58.991;58.991;58.991;58.991;1;0
ОФЗ 26240;1;20250103;202400;58.991;58.991;58.991;58.991;1;0
ОФЗ 26240;1;20250103;202500;58.991;58.991;58.991;58.991;4;0
ОФЗ 26240;1;20250103;202600;58.991;58.991;58.991;58.991;3;0
ОФЗ 26240;1;20250103;202700;58.99;58.99;58.99;58.99;1;0
ОФЗ 26240;1;20250103;202900;58.991;59.05;58.991;59.05;15;0
ОФЗ 26240;1;20250103;203200;58.983;58.983;58.983;58.983;6;0
ОФЗ 26240;1;20250103;203300;58.983;58.983;58.983;58.983;1;0
ОФЗ 26240;1;20250103;203400;59.017;59.017;59.017;59.017;5;0
ОФЗ 26240;1;20250103;203500;59.003;59.004;59.003;59.004;5;0
ОФЗ 26240;1;20250103;203800;59.031;59.031;59.026;59.026;2;0
ОФЗ 26240;1;20250103;204200;59.012;59.012;59.01;59.01;3;0
ОФЗ 26240;1;20250103;204400;59.051;59.051;59.04;59.04;3;0
ОФЗ 26240;1;20250103;204700;59.02;59.02;59.02;59.02;3;0
ОФЗ 26240;1;20250103;205000;59.004;59.004;58.98;59.003;6;0
ОФЗ 26240;1;20250103;205400;59.003;59.007;59.003;59.007;100;0
ОФЗ 26240;1;20250103;205500;58.998;58.999;58.998;58.999;51;0
ОФЗ 26240;1;20250103;205700;58.982;58.983;58.982;58.983;8;0
ОФЗ 26240;1;20250103;205900;58.965;58.965;58.957;58.957;12;0
ОФЗ 26240;1;20250103;210000;58.956;59.031;58.955;59.031;14;0
ОФЗ 26240;1;20250103;210100;58.956;59.008;58.955;59.005;99;0
ОФЗ 26240;1;20250103;210200;58.997;58.997;58.997;58.997;1;0
ОФЗ 26240;1;20250103;210300;58.995;58.995;58.995;58.995;22;0
ОФЗ 26240;1;20250103;210400;58.984;58.984;58.984;58.984;1;0
ОФЗ 26240;1;20250103;210600;58.982;58.982;58.982;58.982;1;0
